frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,ftp.request.command,ftp.request.arg,ftp.response.code,ftp.response.arg
1765974059.3299036,66,192.168.189.133,192.168.189.128,38657,21,A,,,0,
1765974059.3305938,77,192.168.189.133,192.168.189.128,38657,21,PA,USER,Root,0,
1765974059.3316593,66,192.168.189.128,192.168.189.133,21,38657,A,,,0,
1765974059.3316596,100,192.168.189.128,192.168.189.133,21,38657,PA,,,331,Please specify the password.
1765974059.3320057,77,192.168.189.133,192.168.189.128,38657,21,PA,PASS,wago,0,
1765974059.3702612,66,192.168.189.128,192.168.189.133,21,38657,A,,,0,
1765974062.4093618,88,192.168.189.128,192.168.189.133,21,38657,PA,,,530,Login incorrect.
1765974062.4098997,66,192.168.189.133,192.168.189.128,38657,21,FA,,,0,
1765974062.4111164,76,192.168.189.128,192.168.189.133,21,38657,PA,,,500,OOPS:
1765974062.4111168,96,192.168.189.128,192.168.189.133,21,38657,PA,,,0,
1765974062.4111757,54,192.168.189.133,192.168.189.128,38657,21,R,,,0,
1765974062.4127681,54,192.168.189.133,192.168.189.128,38657,21,R,,,0,
1765974062.4129324,90,192.168.189.128,192.168.189.133,21,38657,FPA,,,500,OOPS: child died
1765974062.412943,54,192.168.189.133,192.168.189.128,38657,21,R,,,0,
1765974062.8275156,74,192.168.189.133,192.168.189.128,34439,21,S,,,0,
1765974062.8295748,74,192.168.189.128,192.168.189.133,21,34439,SA,,,0,
1765974062.8296373,66,192.168.189.133,192.168.189.128,34439,21,A,,,0,
1765974062.8327875,86,192.168.189.128,192.168.189.133,21,34439,PA,,,220,(vsFTPd 2.3.4)
1765974062.8328474,66,192.168.189.133,192.168.189.128,34439,21,A,,,0,
1765974062.833089,78,192.168.189.133,192.168.189.128,34439,21,PA,USER,Admin,0,
1765974062.8336482,66,192.168.189.128,192.168.189.133,21,34439,A,,,0,
1765974062.8336484,100,192.168.189.128,192.168.189.133,21,34439,PA,,,331,Please specify the password.
1765974062.8338912,77,192.168.189.133,192.168.189.128,34439,21,PA,PASS,wago,0,
1765974062.8714535,66,192.168.189.128,192.168.189.133,21,34439,A,,,0,
1765974062.8964846,93,192.168.189.133,192.168.189.1,0,0,,,,0,
1765974062.8967085,93,192.168.189.133,192.168.189.1,0,0,,,,0,
