frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,ftp.request.command,ftp.request.arg,ftp.response.code,ftp.response.arg
1765972671.384248,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765972673.0586483,88,192.168.189.128,192.168.189.133,21,46079,PA,,,530,Login incorrect.
1765972673.0595536,66,192.168.189.133,192.168.189.128,46079,21,FA,,,0,
1765972673.060782,76,192.168.189.128,192.168.189.133,21,46079,PA,,,500,OOPS:
1765972673.0607822,96,192.168.189.128,192.168.189.133,21,46079,PA,,,0,
1765972673.0608227,54,192.168.189.133,192.168.189.128,46079,21,R,,,0,
1765972673.060881,54,192.168.189.133,192.168.189.128,46079,21,R,,,0,
1765972673.0609734,90,192.168.189.128,192.168.189.133,21,46079,FPA,,,500,OOPS: child died
1765972673.0609767,54,192.168.189.133,192.168.189.128,46079,21,R,,,0,
1765972673.4789276,74,192.168.189.133,192.168.189.128,42073,21,S,,,0,
1765972673.480102,74,192.168.189.128,192.168.189.133,21,42073,SA,,,0,
1765972673.4801598,66,192.168.189.133,192.168.189.128,42073,21,A,,,0,
1765972673.4832256,86,192.168.189.128,192.168.189.133,21,42073,PA,,,220,(vsFTPd 2.3.4)
1765972673.4832792,66,192.168.189.133,192.168.189.128,42073,21,A,,,0,
1765972673.4834902,78,192.168.189.133,192.168.189.128,42073,21,PA,USER,admin,0,
1765972673.4840515,66,192.168.189.128,192.168.189.133,21,42073,A,,,0,
1765972673.4840517,100,192.168.189.128,192.168.189.133,21,42073,PA,,,331,Please specify the password.
1765972673.484199,77,192.168.189.133,192.168.189.128,42073,21,PA,PASS,1234,0,
1765972673.5269585,66,192.168.189.128,192.168.189.133,21,42073,A,,,0,
1765972676.389987,93,192.168.189.133,192.168.189.1,0,0,,,,0,
1765972676.3901033,93,192.168.189.133,192.168.189.1,0,0,,,,0,
1765972676.855487,88,192.168.189.128,192.168.189.133,21,42073,PA,,,530,Login incorrect.
