frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,ftp.request.command,ftp.request.arg,ftp.response.code,ftp.response.arg
1765974866.9293911,74,10.0.3.4,10.0.3.7,35289,21,S,,,0,
1765974866.9298851,74,10.0.3.7,10.0.3.4,21,35289,SA,,,0,
1765974866.9298964,66,10.0.3.4,10.0.3.7,35289,21,A,,,0,
1765974866.9309497,86,10.0.3.7,10.0.3.4,21,35289,PA,,,220,(vsFTPd 2.3.4)
1765974866.9309583,66,10.0.3.4,10.0.3.7,35289,21,A,,,0,
1765974866.9311104,78,10.0.3.4,10.0.3.7,35289,21,PA,USER,admin,0,
1765974866.9314165,66,10.0.3.7,10.0.3.4,21,35289,A,,,0,
1765974866.9314165,100,10.0.3.7,10.0.3.4,21,35289,PA,,,331,Please specify the password.
1765974866.9314697,76,10.0.3.4,10.0.3.7,35289,21,PA,PASS,nas,0,
1765974866.963902,66,10.0.3.7,10.0.3.4,21,35289,A,,,0,
1765974869.3142262,88,10.0.3.7,10.0.3.4,21,35289,PA,,,530,Login incorrect.
1765974869.31444,66,10.0.3.4,10.0.3.7,35289,21,FA,,,0,
1765974869.3154058,76,10.0.3.7,10.0.3.4,21,35289,PA,,,500,OOPS:
1765974869.315406,96,10.0.3.7,10.0.3.4,21,35289,PA,,,0,
1765974869.315406,68,10.0.3.7,10.0.3.4,21,35289,PA,,,0,
1765974869.315406,88,10.0.3.7,10.0.3.4,21,35289,FPA,,,500,OOPS: child died
1765974869.3154266,54,10.0.3.4,10.0.3.7,35289,21,R,,,0,
1765974869.3154392,54,10.0.3.4,10.0.3.7,35289,21,R,,,0,
1765974869.3154435,54,10.0.3.4,10.0.3.7,35289,21,R,,,0,
1765974869.315447,54,10.0.3.4,10.0.3.7,35289,21,R,,,0,
1765974869.3155754,74,10.0.3.4,10.0.3.7,35633,21,S,,,0,
1765974869.3157766,74,10.0.3.7,10.0.3.4,21,35633,SA,,,0,
1765974869.3157885,66,10.0.3.4,10.0.3.7,35633,21,A,,,0,
1765974869.3168344,86,10.0.3.7,10.0.3.4,21,35633,PA,,,220,(vsFTPd 2.3.4)
1765974869.3168437,66,10.0.3.4,10.0.3.7,35633,21,A,,,0,
1765974869.3169568,77,10.0.3.4,10.0.3.7,35633,21,PA,USER,Root,0,
1765974869.3172634,66,10.0.3.7,10.0.3.4,21,35633,A,,,0,
1765974869.3172634,100,10.0.3.7,10.0.3.4,21,35633,PA,,,331,Please specify the password.
1765974869.3173234,77,10.0.3.4,10.0.3.7,35633,21,PA,PASS,wago,0,
1765974869.3539686,66,10.0.3.7,10.0.3.4,21,35633,A,,,0,
1765974871.974373,88,10.0.3.7,10.0.3.4,21,35633,PA,,,530,Login incorrect.
1765974871.9744887,66,10.0.3.4,10.0.3.7,35633,21,FA,,,0,
